provincia,partido,localidad,link_indec,velocidad,accesos
BUENOS AIRES,Pehuajó,Chiclana,6609080,4,3
BUENOS AIRES,Pehuajó,Chiclana,6609080,226.5,14
BUENOS AIRES,Pehuajó,Francisco Madero,6609030,4,3
BUENOS AIRES,Pehuajó,Francisco Madero,6609030,226.5,29
BUENOS AIRES,Pehuajó,Inocencio Sosa,6609035,4,3
BUENOS AIRES,Pehuajó,Inocencio Sosa,6609035,226.5,9
BUENOS AIRES,Pehuajó,Juan José Paso,6609040,0,10
BUENOS AIRES,Pehuajó,Juan José Paso,6609040,6,16
BUENOS AIRES,Pehuajó,Magdala,6609050,1,4
BUENOS AIRES,Pehuajó,Magdala,6609050,226.5,39
BUENOS AIRES,Pehuajó,Mones Cazón,6609060,226.5,80
BUENOS AIRES,Pehuajó,Nueva Plata,6609070,4,3
BUENOS AIRES,Pehuajó,Pehuajó,6609080,0,169
BUENOS AIRES,Pehuajó,Pehuajó,6609080,1,10
BUENOS AIRES,Pehuajó,Pehuajó,6609080,5,627
BUENOS AIRES,Pehuajó,Pehuajó,6609080,6,135
BUENOS AIRES,Pehuajó,Pehuajó,6609080,10,895
BUENOS AIRES,Pehuajó,Pehuajó,6609080,20,87
BUENOS AIRES,Pehuajó,Pehuajó,6609080,40,1258
BUENOS AIRES,Pehuajó,Pehuajó,6609080,50,755
BUENOS AIRES,Pehuajó,Pehuajó,6609080,70,502
BUENOS AIRES,Pehuajó,San Bernardo  (Est. Guanaco),6609090,4,3
BUENOS AIRES,Pehuajó,San Esteban,6609020,20,1
BUENOS AIRES,Pellegrini,Bocayuva,6616010,226.5,17
BUENOS AIRES,Pellegrini,De Bary,6616020,226.5,15
BUENOS AIRES,Pellegrini,Pellegrini,6616030,0.5,1
BUENOS AIRES,Pellegrini,Pellegrini,6616030,2,2
BUENOS AIRES,Pellegrini,Pellegrini,6616030,3,2
BUENOS AIRES,Pellegrini,Pellegrini,6616030,10,43
BUENOS AIRES,Pellegrini,Pellegrini,6616030,15,118
BUENOS AIRES,Pellegrini,Pellegrini,6616030,50,103
BUENOS AIRES,Pellegrini,Pellegrini,6616030,100,39
BUENOS AIRES,Pergamino,Acevedo,6623010,0,110
BUENOS AIRES,Pergamino,Acevedo,6623010,5,317
BUENOS AIRES,Pergamino,Fontezuela,6623020,3,2
BUENOS AIRES,Pergamino,Fontezuela,6623020,226.5,39
BUENOS AIRES,Pergamino,Guerrico,6623030,5,108
BUENOS AIRES,Pergamino,Guerrico,6623030,226.5,17
BUENOS AIRES,Pergamino,Juan A. de la Peña,6623040,5,44
BUENOS AIRES,Pergamino,Juan A. de la Peña,6623040,226.5,49
BUENOS AIRES,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,3,3
BUENOS AIRES,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,6,244
BUENOS AIRES,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,10,46
BUENOS AIRES,Pergamino,La Violeta,6623060,226.5,25
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,5,41
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,10,178
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,50,116
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,226.5,25
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,5,221
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,7,8
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,226.5,26
BUENOS AIRES,Pergamino,Pergamino,6623100,0.51,1
BUENOS AIRES,Pergamino,Pergamino,6623100,1,12
BUENOS AIRES,Pergamino,Pergamino,6623100,5,253
BUENOS AIRES,Pergamino,Pergamino,6623100,6,25
BUENOS AIRES,Pergamino,Pergamino,6623100,8,133
BUENOS AIRES,Pergamino,Pergamino,6623100,9,1
BUENOS AIRES,Pergamino,Pergamino,6623100,10,203
BUENOS AIRES,Pergamino,Pergamino,6623100,50,575
BUENOS AIRES,Pergamino,Pergamino,6623100,226.5,611
BUENOS AIRES,Pergamino,Pergamino,6623100,300,15509
BUENOS AIRES,Pergamino,Pergamino,6623100,500,531
BUENOS AIRES,Pergamino,Pergamino,6623100,940,735
BUENOS AIRES,Pergamino,Pergamino,6623100,1000,116
BUENOS AIRES,Pergamino,Rancagua,6623120,5,10
BUENOS AIRES,Pergamino,Rancagua,6623120,30,1
BUENOS AIRES,Pergamino,Rancagua,6623120,50,1
BUENOS AIRES,Pergamino,Villa Angélica  (Est. El Socorro),6623130,20,2
BUENOS AIRES,Pergamino,Villa San José,6623140,3,2
BUENOS AIRES,Pergamino,Villa San José,6623140,20,4
BUENOS AIRES,Pergamino,Villa San José,6623140,226.5,2
BUENOS AIRES,Pila,Casalins,6630010,226.5,53
BUENOS AIRES,Pila,Pila,6630020,0,7
BUENOS AIRES,Pila,Pila,6630020,6,11
BUENOS AIRES,Pila,Pila,6630020,8,19
BUENOS AIRES,Pila,Pila,6630020,20,4
BUENOS AIRES,Pila,Pila,6630020,30,10
BUENOS AIRES,Pila,Pila,6630020,226.5,110
BUENOS AIRES,Pilar,Barrio Parque Almirante Irizar  (Ap. Kilómetro 61),6638040,226.5,101
BUENOS AIRES,Pilar,Club de Campo Larena - Los Quinchos,6638040,226.5,36
BUENOS AIRES,Pilar,Country Club El Jagüel,6638040,226.5,20
BUENOS AIRES,Pilar,Del Viso,6638040,2,11
BUENOS AIRES,Pilar,Del Viso,6638040,3,148
BUENOS AIRES,Pilar,Del Viso,6638040,10,282
BUENOS AIRES,Pilar,Del Viso,6638040,12,50
BUENOS AIRES,Pilar,Del Viso,6638040,15,4
BUENOS AIRES,Pilar,Del Viso,6638040,25,36
BUENOS AIRES,Pilar,Del Viso,6638040,50,1730
BUENOS AIRES,Pilar,Del Viso,6638040,60,1
BUENOS AIRES,Pilar,Del Viso,6638040,100,5390
BUENOS AIRES,Pilar,Del Viso,6638040,150,1
BUENOS AIRES,Pilar,Del Viso,6638040,300,4801
BUENOS AIRES,Pilar,Del Viso,6638040,500,142
BUENOS AIRES,Pilar,Del Viso,6638040,1000,534
BUENOS AIRES,Pilar,Fátima,6638040,0,75
BUENOS AIRES,Pilar,Fátima,6638040,3,3
BUENOS AIRES,Pilar,Fátima,6638040,6,2
BUENOS AIRES,Pilar,Fátima,6638040,30,10
BUENOS AIRES,Pilar,Fátima,6638040,500,4
BUENOS AIRES,Pilar,La Lonja,6638040,0,625
BUENOS AIRES,Pilar,La Lonja,6638040,2,15
BUENOS AIRES,Pilar,La Lonja,6638040,3,386
BUENOS AIRES,Pilar,La Lonja,6638040,5,1
BUENOS AIRES,Pilar,La Lonja,6638040,10,753
BUENOS AIRES,Pilar,La Lonja,6638040,12,17
BUENOS AIRES,Pilar,La Lonja,6638040,15,5
BUENOS AIRES,Pilar,La Lonja,6638040,20,18
BUENOS AIRES,Pilar,La Lonja,6638040,25,4
BUENOS AIRES,Pilar,La Lonja,6638040,50,626
BUENOS AIRES,Pilar,La Lonja,6638040,100,1059
BUENOS AIRES,Pilar,La Lonja,6638040,256,13
BUENOS AIRES,Pilar,La Lonja,6638040,300,1656
BUENOS AIRES,Pilar,La Lonja,6638040,500,193
BUENOS AIRES,Pilar,La Lonja,6638040,512,22
BUENOS AIRES,Pilar,La Lonja,6638040,600,540
BUENOS AIRES,Pilar,La Lonja,6638040,1000,183
BUENOS AIRES,Pilar,Manuel Alberti,6638040,12,1
BUENOS AIRES,Pilar,Manuel Alberti,6638040,20,1
BUENOS AIRES,Pilar,Manuel Alberti,6638040,99,21
BUENOS AIRES,Pilar,Manuel Alberti,6638040,100,748
BUENOS AIRES,Pilar,Manuel Alberti,6638040,300,482
BUENOS AIRES,Pilar,Manuel Alberti,6638040,499,3788
BUENOS AIRES,Pilar,Manuel Alberti,6638040,600,45
BUENOS AIRES,Pilar,Manuel Alberti,6638040,1000,566
BUENOS AIRES,Pilar,Manzanares,6638040,6,3
BUENOS AIRES,Pilar,Manzanares,6638040,30,3
BUENOS AIRES,Pilar,Manzanares,6638040,99,6
BUENOS AIRES,Pilar,Manzanares,6638040,100,1
BUENOS AIRES,Pilar,Manzanares,6638040,499,360
BUENOS AIRES,Pilar,Manzanares,6638040,999,3
BUENOS AIRES,Pilar,Manzanares,6638040,1000,868
BUENOS AIRES,Pilar,Manzone,6638040,226.5,61
BUENOS AIRES,Pilar,Maquinista F. Savio (oeste),6638040,3,5
BUENOS AIRES,Pilar,Maquinista F. Savio (oeste),6638040,499,3
BUENOS AIRES,Pilar,OTROS,0,6,237
BUENOS AIRES,Pilar,Pilar,6638040,0,2755
BUENOS AIRES,Pilar,Pilar,6638040,1,533
BUENOS AIRES,Pilar,Pilar,6638040,4,5
BUENOS AIRES,Pilar,Pilar,6638040,5,10
BUENOS AIRES,Pilar,Pilar,6638040,8,36
BUENOS AIRES,Pilar,Pilar,6638040,20,8873
BUENOS AIRES,Pilar,Pilar,6638040,30,2396
BUENOS AIRES,Pilar,Pilar,6638040,40,8
BUENOS AIRES,Pilar,Pilar,6638040,99,90
BUENOS AIRES,Pilar,Pilar,6638040,100,6968
BUENOS AIRES,Pilar,Pilar,6638040,200,503
BUENOS AIRES,Pilar,Pilar,6638040,226.5,523
BUENOS AIRES,Pilar,Pilar,6638040,301,7
BUENOS AIRES,Pilar,Pilar,6638040,499,11272
BUENOS AIRES,Pilar,Pilar,6638040,600,2487
BUENOS AIRES,Pilar,Pilar,6638040,800,199
BUENOS AIRES,Pilar,Pilar,6638040,999,429
BUENOS AIRES,Pilar,Presidente Derqui,6638040,3,14
BUENOS AIRES,Pilar,Presidente Derqui,6638040,10,391
BUENOS AIRES,Pilar,Presidente Derqui,6638040,99,48
BUENOS AIRES,Pilar,Presidente Derqui,6638040,100,62
BUENOS AIRES,Pilar,Presidente Derqui,6638040,226.5,162
BUENOS AIRES,Pilar,Presidente Derqui,6638040,300,2
BUENOS AIRES,Pilar,Presidente Derqui,6638040,499,5977
BUENOS AIRES,Pilar,Santa Teresa,6638040,0.5,2
BUENOS AIRES,Pilar,Tortuguitas,6638040,0,1
BUENOS AIRES,Pilar,Tortuguitas,6638040,6,2
BUENOS AIRES,Pilar,Tortuguitas,6638040,100,87
BUENOS AIRES,Pilar,Tortuguitas,6638040,600,61
BUENOS AIRES,Pilar,Villa Astolfi,6638040,6,8
BUENOS AIRES,Pilar,Villa Astolfi,6638040,200,6
BUENOS AIRES,Pilar,Villa Astolfi,6638040,226.5,185
BUENOS AIRES,Pilar,Villa Astolfi,6638040,500,2
BUENOS AIRES,Pilar,Villa Rosa,6638040,0,850
BUENOS AIRES,Pilar,Villa Rosa,6638040,3,65
BUENOS AIRES,Pilar,Villa Rosa,6638040,6,383
BUENOS AIRES,Pilar,Villa Rosa,6638040,30,9
BUENOS AIRES,Pilar,Villa Rosa,6638040,99,29
BUENOS AIRES,Pilar,Villa Rosa,6638040,499,2788
BUENOS AIRES,Pilar,Villa Rosa,6638040,700,1
BUENOS AIRES,Pilar,Villa Rosa,6638040,800,58
BUENOS AIRES,Pilar,Villa Rosa,6638040,999,131
BUENOS AIRES,Pilar,Villa Rosa,6638040,1000,572
BUENOS AIRES,Pilar,Zelaya,6638040,3,7
BUENOS AIRES,Pilar,Zelaya,6638040,6,2
BUENOS AIRES,Pilar,Zelaya,6638040,226.5,468
BUENOS AIRES,Pinamar,Carilo,6644010,226.5,43
BUENOS AIRES,Pinamar,Carilo,6644010,300,330
BUENOS AIRES,Pinamar,Ostende,6644010,300,396
BUENOS AIRES,Pinamar,Pinamar,6644010,0,1055
BUENOS AIRES,Pinamar,Pinamar,6644010,0.5,2
BUENOS AIRES,Pinamar,Pinamar,6644010,0.51,1
BUENOS AIRES,Pinamar,Pinamar,6644010,3,13
BUENOS AIRES,Pinamar,Pinamar,6644010,6,1391
BUENOS AIRES,Pinamar,Pinamar,6644010,15,32
BUENOS AIRES,Pinamar,Pinamar,6644010,30,24414
BUENOS AIRES,Pinamar,Pinamar,6644010,100,95
BUENOS AIRES,Pinamar,Pinamar,6644010,300,37
BUENOS AIRES,Pinamar,Valeria del Mar,6644010,100,175
BUENOS AIRES,Pinamar,Valeria del Mar,6644010,300,82
BUENOS AIRES,Presidente Perón,Guernica,6648010,2,42
BUENOS AIRES,Presidente Perón,Guernica,6648010,4,15
BUENOS AIRES,Presidente Perón,Guernica,6648010,10,14
BUENOS AIRES,Presidente Perón,Guernica,6648010,20,22
BUENOS AIRES,Presidente Perón,Guernica,6648010,40,31
BUENOS AIRES,Presidente Perón,Guernica,6648010,46,1
BUENOS AIRES,Presidente Perón,Guernica,6648010,50,114
BUENOS AIRES,Presidente Perón,Guernica,6648010,100,1542
BUENOS AIRES,Presidente Perón,Guernica,6648010,101,4
BUENOS AIRES,Presidente Perón,Guernica,6648010,200,13
BUENOS AIRES,Presidente Perón,Guernica,6648010,226.5,200
BUENOS AIRES,Presidente Perón,Guernica,6648010,300,8661
